rms_ch_0,rms_ch_1,rms_ch_2,rms_ch_3,rms_ch_4,rms_ch_5,rms_ch_6,rms_ch_7,rms_ch_8,rms_ch_9,rms_ch_10,rms_ch_11,rms_ch_12,rms_ch_13,rms_ch_14,rms_ch_15,gesture
3.885872,2.6944387,3.2465365,1.9455076,1.3601471,1.3379087,1.3674794,5.325411,1.7464249,4.2225585,6.61211,2.5387006,1.473092,1.3638182,1.6477257,1.7860571,REST
4.020572,2.7092435,3.3726845,1.8547237,1.3490738,1.3820275,1.4747881,5.5932994,1.7320508,4.2649736,6.702238,2.6220222,1.496663,1.4124447,1.7,1.839837,REST
3.2349653,2.5787594,3.0618622,1.8316659,1.3416407,1.3453624,1.4370108,5.827521,1.8654758,3.9019227,5.460769,2.5495098,1.4899665,1.3747727,1.7492856,2.108317,REST
3.8652296,2.6391287,3.2,1.8371173,1.36565,1.3583078,1.5033296,6.157516,1.8547237,3.4583232,5.33151,2.427962,1.4899665,1.3435029,1.7190113,2.1988633,REST
3.9096036,2.5602734,3.012474,1.7233688,1.3856406,1.356466,1.5182227,5.8215117,1.8179659,3.2101402,5.0014997,2.3032584,1.473092,1.328533,1.6124516,2.197726,REST
4.1376324,2.4748738,2.8740215,1.8303005,1.4370108,1.3152946,1.496663,5.6700974,1.8275666,2.9257479,4.909684,2.2371857,1.4764823,1.3472193,1.5984367,2.2825425,REST
4.2373343,2.5288336,3.1976554,1.9013153,1.4866068,1.3946326,1.5953057,6.261789,1.7958285,2.9849622,5.991244,2.513961,1.473092,1.3856406,1.6446884,2.2045407,REST
3.7128155,2.660827,4.104875,2.3717082,1.6077936,1.5636495,1.5443445,5.506814,1.8627936,3.229551,6.446705,2.766767,1.5016658,1.430035,3.0430248,2.2923787,REST
3.6660604,2.6229753,4.0193286,2.4145393,1.5921683,1.5795568,1.4387494,5.117128,1.8152136,3.2619014,6.5540066,2.7712812,1.4849242,1.3982131,3.0174491,2.3065126,REST
3.2511537,2.5797286,4.1255302,2.38642,1.5427248,1.5588458,1.419507,4.3652034,1.8708287,3.4583232,6.921705,2.8089144,1.4370108,1.3619839,2.987474,2.2627416,REST
3.0364454,2.5119712,3.8910153,2.2891045,1.4899665,1.5215124,1.2786711,1.5684388,1.8207141,3.3977935,5.9674115,2.6210685,1.4491377,1.3209845,2.9419382,2.2693613,REST
2.7721832,2.260531,2.782984,1.6385969,1.2903488,1.3152946,1.2369317,1.5700318,1.8013883,2.4909837,4.768123,2.291288,1.3546218,1.3114877,1.43527,2.1130548,REST
2.53673,2.1633308,2.8809721,1.6140013,1.2589679,1.3209845,1.3133925,1.554027,1.7944359,2.252776,4.3416586,2.2538855,1.3583078,1.3638182,1.454304,2.0383818,REST
2.3270152,2.0457273,2.7820854,1.5165751,1.24499,1.328533,1.2529964,1.4747881,1.7291616,2.0359273,3.6884956,2.143595,1.3838352,1.3638182,1.4696939,1.9836835,REST
2.0880613,1.9300259,2.8354893,1.5524175,1.2409674,1.2845232,1.24499,1.4662879,1.6970563,2.0952327,4.3231936,2.1177819,1.3874437,1.3784049,1.4282857,1.835756,REST
2.0748494,1.8601075,2.8044608,1.5264337,1.2489996,1.2922847,1.2708265,1.4560219,1.6324828,2.143595,4.148494,2.1494186,1.4142135,1.36565,1.4282857,1.7578396,REST
2.1283798,1.9621416,2.7018514,1.5411035,1.24499,1.2589679,1.2020816,1.4387494,1.6186414,2.2781572,4.4446597,2.192031,1.4422204,1.3856406,1.4439529,1.7449929,REST
2.2770596,2.0579116,2.7285528,1.5198684,1.3152946,1.24499,1.2206556,1.4983324,1.6401219,2.252776,4.456456,2.2726636,1.4882876,1.3416407,1.6232682,1.9,REST
2.5089839,2.182888,2.7358727,1.5066519,1.3190906,1.2369317,1.1979148,1.5149257,1.6763054,2.2022715,4.117038,2.3958297,1.4832398,1.3820275,2.0211382,1.9493588,REST
2.607681,2.2494442,2.7919528,1.5313393,1.3435029,1.2247449,1.2267845,1.5329709,1.6881943,2.2704625,4.16113,2.309762,1.4577379,1.36565,2.0408332,2.0760539,REST
2.6523573,2.2203603,2.9681644,1.5016658,1.3435029,1.24499,1.2708265,1.5443445,1.8275666,2.2505555,4.142463,2.2293496,1.4106736,1.3583078,2.0554805,2.21698,REST
2.7027764,2.4677925,2.9402382,1.5588458,1.3114877,1.264911,1.286468,1.5149257,1.8466185,2.347339,4.078603,2.20794,1.3982131,1.4177446,1.9557607,2.2293496,REST
2.7712812,2.487971,2.958885,1.6370705,1.3856406,1.2806249,1.2884098,1.56205,1.8384776,2.3355942,4.2195973,2.1817424,1.4089003,1.3856406,1.5508063,2.1965883,REST
2.7449954,2.5426364,2.8930953,1.7521415,1.3619839,1.2922847,1.2903488,1.5297059,1.8547237,2.3895607,4.3220367,2.21698,1.454304,1.4265343,1.5132746,2.1505814,REST
2.7649593,2.5874698,2.7982137,1.7972201,1.3546218,1.2961481,1.3322912,2.3184047,1.7986106,2.4708297,4.3075514,2.3248656,1.4370108,1.3874437,1.5165751,2.144761,REST
2.8248894,2.4166093,2.936835,1.805547,1.396424,1.2825755,1.2980754,2.329163,1.811077,2.5903668,4.921382,2.3727622,1.4142135,1.3416407,1.430035,2.0772579,REST
2.6748831,2.4586582,3.025723,1.7846568,1.3247641,1.2825755,1.3247641,2.3334525,1.7874563,2.5553865,5.025933,2.4103942,1.4089003,1.3322912,1.4159802,2.215852,REST
3.1392674,2.5748787,3.1408596,1.8207141,1.4335271,1.336039,1.3435029,3.6448593,1.954482,2.7793884,5.4037027,2.4698179,1.3583078,1.3247641,1.5636495,2.4748738,REST
3.3264093,3.0306766,4.3640575,2.7303846,1.9352002,1.7592613,1.4159802,3.2218008,2.3323808,3.4292858,7.0263786,2.764055,1.5427248,1.3619839,1.5684388,3.2426841,REST
3.369718,3.3128538,5.096077,3.7669616,2.2561028,1.9442222,1.4916433,3.3052988,2.462722,3.5305808,6.753888,2.8301945,1.852026,1.4159802,3.9774363,3.2817678,REST
3.4263682,3.3030288,4.9684,3.80723,2.2737634,1.9300259,1.4849242,3.275668,2.4596748,3.5007143,6.3780875,2.7285528,1.8343936,1.4017845,3.980578,3.200781,REST
3.177263,3.2,4.84252,3.7436614,2.201136,1.8788294,1.4335271,1.6673332,2.3643181,3.1646485,5.7397733,2.606722,1.861451,1.4124447,3.928104,3.0066593,REST
2.952118,2.6823497,3.6200829,3.0854497,1.7888544,1.4764823,1.3322912,1.6124516,1.9131126,2.2494442,2.8618176,2.1470912,1.7219175,1.4247807,3.9370039,2.0688162,REST
2.87054,2.2271059,2.2102036,1.6598192,1.317194,1.2247449,1.2806249,1.4662879,1.7606816,1.9748418,2.6201146,1.9748418,1.336039,1.3838352,1.4798648,2.0310097,REST
2.7982137,2.1377559,2.2248595,1.4916433,1.2509996,1.2429802,1.2845232,1.4849242,1.7649362,2.118962,3.0083218,1.8881208,1.3472193,1.4089003,1.496663,2.0724382,REST
2.5583198,2.260531,3.202343,1.6703293,1.3228756,1.2308533,1.2688577,1.5083103,1.704406,2.6009614,4.60163,2.171405,1.356466,1.3693064,1.5182227,2.0,REST
2.5719643,2.4454038,3.5630043,1.7449929,1.3472193,1.2206556,1.2786711,1.524795,1.762101,2.9470325,5.540758,2.2549944,1.421267,1.3509257,1.4387494,1.9824228,REST
2.6542418,2.5855367,4.009364,1.6970563,1.3114877,1.2529964,1.2569805,1.5016658,1.7014699,3.722902,6.253799,2.302173,1.4159802,1.3693064,1.4404861,1.9364917,REST
2.6353369,2.5592968,4.135215,1.7190113,1.3638182,1.2349089,1.24499,1.4899665,1.7204651,3.964215,6.7227225,2.2945588,1.43527,1.339776,1.4159802,1.9091883,REST
2.6981475,2.3537204,3.7047267,1.5165751,1.339776,1.2884098,1.266886,1.4747881,1.7248188,4.051543,6.583692,2.0688162,1.430035,1.3674794,1.405347,1.977372,REST
2.792848,2.4566236,4.7185802,1.5890249,1.339776,1.3546218,1.2806249,1.5165751,1.6552945,4.8631268,7.5904546,2.2181072,1.4,1.3322912,1.4404861,2.008731,REST
2.6086395,2.4443812,4.7916594,1.6522712,1.3583078,1.3266499,1.2825755,1.554027,1.8627936,4.867751,8.160882,2.297825,1.4474115,1.2903488,1.5165751,2.1283798,REST
2.866182,2.5455844,5.1638165,1.7088008,1.371131,1.317194,1.3304135,1.7029387,1.9118054,5.1097946,9.037422,2.3643181,1.4282857,1.3133925,1.555635,2.2022715,REST
2.9690065,2.641969,5.4644303,1.7507142,1.3802173,1.2903488,1.3472193,2.7802877,1.9118054,5.181699,9.14139,2.345208,1.430035,1.339776,1.6140013,2.1988633,REST
2.9715316,2.462722,4.555217,1.8179659,1.4017845,1.2509996,1.3209845,3.4139419,1.9300259,4.279603,7.9479556,2.1354156,1.471394,1.3802173,1.6278821,2.2405357,REST
3.3045423,2.4758837,4.005621,1.7592613,1.3928388,1.2469964,1.336039,4.0106106,1.7392527,3.57701,6.820557,1.948076,1.4832398,1.405347,1.6093477,2.2068076,REST
3.235738,2.427962,3.232646,1.6896745,1.371131,1.2845232,1.2806249,4.221374,1.7635192,2.8195744,4.763402,1.812457,1.4696939,1.3910427,1.5636495,2.2,REST
3.2503846,2.3345234,2.2371857,1.6911534,1.317194,1.264911,1.2786711,4.1346097,1.7349352,2.1224985,3.2256782,1.7146429,1.4035668,1.3322912,1.4916433,2.1725562,REST
3.2611349,2.260531,1.7435596,1.4798648,1.3379087,1.294218,1.2549901,4.140048,1.8479718,1.9,2.5719643,1.6340135,1.372953,1.3982131,1.4508618,2.280351,REST
2.9807718,2.9487286,2.3130066,1.6598192,1.371131,1.3114877,1.2489996,3.5404801,1.8774984,1.7549928,1.9949937,1.7464249,1.3982131,1.4404861,8.32226,2.1342444,REST
2.8521922,3.027375,2.448469,1.8096961,1.3619839,1.2688577,1.3019217,3.5566838,1.7720045,1.7363756,2.192031,1.7549928,1.4177446,1.43527,8.370783,2.1389248,REST
3.1160872,3.0983868,2.5069902,1.7748239,1.3784049,1.317194,1.328533,3.4132097,1.8986838,1.7549928,2.2737634,1.8275666,1.4662879,1.4983324,8.370185,2.4433582,REST
4.316828,3.268027,2.6362853,1.8439089,1.3693064,1.2961481,1.3435029,4.236744,1.8425525,1.7986106,2.421776,1.954482,1.4577379,1.4247807,8.372873,2.3205602,REST
5.5592265,2.7184553,2.1851773,1.7478559,1.3619839,1.2786711,1.4387494,4.9386234,1.7776389,1.6718254,2.2989128,1.8788294,1.4035668,1.4142135,1.7277153,2.3937418,REST
6.051033,2.8416543,2.1748564,1.6340135,1.396424,1.3509257,1.4560219,5.2052855,1.762101,1.6598192,2.1656408,2.0236106,1.3784049,1.4159802,1.5231546,2.3569047,REST
7.0611615,2.9444864,2.3270152,1.6911534,1.4404861,1.3209845,1.5411035,5.648894,1.7507142,1.6324828,2.2638464,2.0736442,1.3802173,1.3266499,1.6263456,2.347339,REST
7.0590367,2.8098042,2.3979158,1.7449929,1.4387494,1.371131,1.596872,5.915657,1.7262677,1.6309507,2.221486,2.1130548,1.4017845,1.339776,1.6718254,2.4708297,REST
7.362065,2.9478805,2.4708297,1.7291616,1.534601,1.3892444,1.6658331,6.6441703,1.8303005,1.704406,2.177154,2.0832667,1.419507,1.336039,1.7014699,2.5768197,REST
8.066908,2.892231,2.5797286,1.7846568,1.5394804,1.3209845,1.762101,6.9137545,1.8506756,1.704406,2.184033,1.9987496,1.430035,1.336039,1.7606816,2.6495283,REST
7.7194557,3.082207,2.6870058,1.9506409,1.5652477,1.356466,1.7435596,6.902898,1.7776389,1.6613247,2.0808651,2.007486,1.419507,1.4142135,1.7972201,2.5317976,REST
8.055122,3.2116973,2.6315396,1.8694919,1.555635,1.3247641,1.767767,6.731642,1.7720045,1.6552945,2.0976176,1.954482,1.4370108,1.4124447,1.7549928,2.4382372,REST
8.041766,3.0602288,2.5406692,1.9313208,1.5099669,1.3133925,1.7233688,6.317832,1.7320508,1.7073371,2.0383818,1.9506409,1.4317821,1.4159802,1.7720045,2.4779024,REST
7.947012,3.0487702,2.3874671,1.9118054,1.5016658,1.3266499,1.6370705,6.529548,1.7549928,1.7720045,2.066398,2.0211382,1.4265343,1.4265343,1.7291616,2.641969,REST
7.6850505,2.8213472,2.1,1.7233688,1.4815532,1.3133925,1.6852299,6.3835726,1.7406895,1.8013883,1.951922,1.8721646,1.4159802,1.43527,1.6446884,2.4939928,REST
7.438414,2.7568097,2.1201415,1.8452642,1.5132746,1.3341664,1.767767,6.1534543,1.8234583,1.8681542,1.9912307,1.7874563,1.352775,1.4508618,1.7902514,2.4959967,REST
7.525291,3.0708306,2.2056744,1.7663522,1.5264337,1.3057564,1.7088008,6.1708994,1.8721646,1.8207141,1.9786359,1.7146429,1.3546218,1.3982131,1.7435596,2.3569047,REST
7.387151,3.0569594,2.2248595,1.7233688,1.5716233,1.3453624,1.668832,5.7870545,1.9235384,1.7449929,1.8788294,1.5636495,1.3583078,1.421267,1.7277153,2.1154196,REST
8.042077,3.0422032,2.2693613,1.7449929,1.5604486,1.3490738,1.6385969,6.539113,1.9170289,1.7378147,1.9287301,1.6155494,1.423025,1.4035668,1.6955825,2.2405357,REST
8.384212,3.0536864,2.2449944,1.6583124,1.5491934,1.3190906,1.5394804,6.7767987,1.8960485,1.6568041,1.805547,1.6201851,1.4159802,1.4035668,1.6294171,2.2792542,REST
7.395945,3.3414068,3.4051433,2.5816662,1.7190113,1.5362291,1.5572411,6.114736,2.1295538,4.723346,2.3874671,1.9026297,1.4815532,1.454304,1.8248287,2.4596748,REST
6.548282,3.4007351,3.5327044,2.7431734,1.6955825,1.5491934,1.5394804,5.526753,2.251666,4.8264894,2.5258663,1.9455076,1.471394,1.4106736,1.8343936,2.3579652,REST
5.1633325,3.2893767,3.5805027,2.84605,1.7334936,1.5411035,1.4404861,3.934463,2.2945588,4.8192325,2.539685,1.9685019,1.430035,1.3874437,1.8261982,2.2315915,REST
3.1408596,3.1945267,3.542598,2.8416543,1.6537836,1.5132746,1.3472193,2.0112185,2.2726636,4.8114448,2.5179358,1.9621416,1.423025,1.3304135,1.7349352,2.092845,REST
2.8266587,2.4989998,2.310844,2.0310097,1.454304,1.328533,1.328533,1.554027,1.9974984,1.8973665,1.9583156,1.7102631,1.3379087,1.2806249,1.473092,1.8013883,REST
2.9197602,2.1874642,2.1047566,1.8027756,1.4106736,1.2489996,1.3546218,1.5984367,1.7705932,1.6248077,1.7902514,1.6643317,1.356466,1.3095801,1.3910427,1.8533753,REST
3.145632,2.2427661,1.9065676,1.5297059,1.286468,1.2469964,1.371131,2.7276363,1.7521415,1.6355428,1.7790446,1.6792855,1.3341664,1.336039,1.4247807,1.9326148,REST
3.3548472,2.2394195,1.8881208,1.4933184,1.3416407,1.2708265,1.4124447,3.3488805,1.7291616,1.6186414,1.8248287,1.7073371,1.3784049,1.3247641,1.4832398,1.9595917,REST
3.3660066,2.215852,1.9377823,1.4282857,1.3019217,1.2629331,1.3546218,3.9198215,1.7014699,1.596872,1.8841443,1.7888544,1.3802173,1.3490738,1.4983324,2.0285463,REST
3.166228,2.20794,1.8841443,1.352775,1.2569805,1.266886,1.3619839,4.2714167,1.6431677,1.5588458,1.8316659,1.7606816,1.37659,1.3057564,1.5066519,2.0310097,REST
3.1859064,2.1400933,1.9583156,1.3379087,1.2825755,1.2369317,1.317194,4.0218153,1.6309507,1.5827192,1.8384776,1.7248188,1.3982131,1.2767146,1.4949917,2.0223749,REST
3.0959651,2.1213202,1.8973665,1.2727922,1.2409674,1.2429802,1.2688577,3.947151,1.596872,1.5636495,1.7902514,1.6537836,1.3601471,1.317194,1.496663,2.0615528,REST
3.3406587,2.0688162,1.7958285,1.3076696,1.1895378,1.2349089,1.2747549,3.990614,1.668832,1.5411035,1.6792855,1.5033296,1.3490738,1.3057564,1.4949917,2.1023796,REST
3.4110117,2.059126,1.7492856,1.294218,1.195826,1.2549901,1.2806249,4.048456,1.7029387,1.5842979,1.7175565,1.496663,1.3266499,1.3076696,1.5215124,2.0518284,REST
3.241913,2.0820663,1.668832,1.3453624,1.17047,1.2529964,1.2903488,4.104875,1.6462078,1.4798648,1.6703293,1.4696939,1.3095801,1.2903488,1.5,1.9824228,REST
3.3090785,2.014944,1.5984367,1.3583078,1.2144958,1.2389512,1.3546218,4.2749267,1.6477257,1.5198684,1.6232682,1.4422204,1.3472193,1.2688577,1.4628739,1.9326148,REST
3.0894983,2.0820663,1.6324828,1.3583078,1.2206556,1.2429802,1.3095801,4.0644803,1.5394804,1.471394,1.6941074,1.5099669,1.3601471,1.2469964,1.4456832,1.8330302,REST
3.2116973,2.1988633,1.6507574,1.4456832,1.2825755,1.2825755,1.3057564,3.905125,1.6324828,1.4781746,1.6763054,1.4832398,1.3490738,1.3601471,1.4611639,1.8627936,REST
3.3286633,2.1737065,1.6370705,1.4017845,1.286468,1.2786711,1.317194,3.7841775,1.6792855,1.524795,1.6985288,1.4159802,1.3490738,1.405347,1.454304,1.8814888,REST
3.4154062,2.3906066,1.704406,1.419507,1.2308533,1.2688577,1.2549901,3.494281,1.7349352,1.5763882,1.7549928,1.4335271,1.3509257,1.4422204,1.473092,1.9326148,REST
3.5404801,2.3280895,1.704406,1.4035668,1.2884098,1.3057564,1.3000001,3.5888717,1.7464249,1.6093477,1.7088008,1.3601471,1.3509257,1.4439529,1.4422204,1.9748418,REST
3.4921339,4.249706,3.533412,2.2715633,1.6792855,1.5378556,1.3304135,3.3660066,3.0504098,2.201136,5.3842363,2.02608,1.4866068,1.3820275,1.4422204,2.2538855,REST
3.719543,5.4603114,4.1689324,2.8618176,1.979899,1.7860571,1.3856406,3.1128764,4.591296,3.0413814,6.0398674,2.3685439,1.6703293,1.419507,1.5231546,2.864437,REST
3.542598,5.915657,4.613025,3.4007351,2.2135944,1.8841443,1.419507,3.0108137,5.7397733,3.3992646,6.0749483,2.5129664,1.7014699,1.4335271,1.5394804,2.9034462,REST
3.2365105,5.9527307,4.6888165,3.4705908,2.266054,1.9013153,1.419507,2.2836375,5.926213,3.4597688,6.082351,2.5942245,1.6896745,1.4491377,1.5921683,2.8195744,REST
2.9214723,4.8569536,3.5341194,2.9807718,2.0273135,1.6955825,1.37659,2.1213202,5.561475,3.1432467,3.2977264,2.1389248,1.6,1.4265343,1.5443445,2.554408,REST
2.4072807,3.9968739,2.7138534,2.4341323,1.7578396,1.4577379,1.3152946,1.9248376,5.2306786,2.421776,1.7804494,1.7720045,1.43527,1.3057564,1.4525839,1.8013883,REST
2.7838821,3.7887993,1.9672315,1.6263456,1.4764823,1.352775,1.3209845,2.3600848,4.4260592,1.9608672,1.7,1.5636495,1.3619839,1.2884098,1.4124447,1.668832,REST
3.9881072,3.8353617,1.8330302,1.4764823,1.3416407,1.3019217,1.419507,3.9134383,4.327817,1.9352002,1.7248188,1.4949917,1.471394,1.3095801,1.3856406,1.861451,REST
4.9234133,3.8340578,1.8841443,1.4679918,1.3038405,1.2747549,1.4679918,4.6384263,4.2819386,1.9157244,1.7175565,1.5049918,1.4456832,1.3190906,1.4282857,2.0518284,REST
5.784894,3.3301651,1.9899749,1.566844,1.3747727,1.2903488,1.5684388,5.9987497,3.6823907,2.1389248,1.7507142,1.5475787,1.4560219,1.3910427,1.5099669,2.1035686,REST
6.5601068,2.7964263,2.0285463,1.6140013,1.43527,1.2767146,1.6446884,6.4171643,3.4539833,2.295648,1.67332,1.5763882,1.459452,1.4124447,1.6186414,2.2759614,REST
7.045211,2.799107,2.1154196,1.7790446,1.496663,1.2884098,1.67332,6.4042954,3.3860006,2.2483327,1.6062378,1.6294171,1.3509257,1.4,1.6522712,2.3979158,REST
7.4682665,2.7802877,2.1851773,1.7363756,1.5083103,1.339776,1.7117243,6.4385557,3.2519224,2.2538855,1.6643317,1.6,1.3472193,1.4071248,1.7262677,2.3600848,REST
7.5874896,2.8879058,2.2967367,1.835756,1.4662879,1.294218,1.7146429,6.2609906,2.7221315,2.0062404,1.6896745,1.6340135,1.3114877,1.3910427,1.7720045,2.4657655,REST
7.8032045,2.946184,2.2945588,1.8681542,1.4456832,1.2549901,1.6970563,6.355706,2.2394195,1.7363756,1.7349352,1.6278821,1.317194,1.3619839,1.6837459,2.3558438,REST
7.805126,3.0298514,2.3010867,1.7592613,1.4679918,1.266886,1.8165902,6.264982,2.0736442,1.767767,1.7804494,1.6031219,1.3152946,1.3000001,1.6896745,2.209072,REST
7.644279,3.0033317,2.3140874,1.852026,1.4577379,1.2767146,1.8452642,6.6820655,1.8425525,1.8013883,1.7392527,1.6416456,1.3490738,1.264911,1.6985288,2.2726636,REST
7.7453213,3.078961,2.3323808,1.7435596,1.5165751,1.3000001,1.8138357,6.4436016,1.7161002,1.8165902,1.7507142,1.6201851,1.3583078,1.2409674,1.6552945,2.2737634,REST
7.631186,3.04959,2.2869194,1.7131841,1.5475787,1.3747727,1.7663522,6.4799695,1.6217275,1.8452642,1.762101,1.6613247,1.3209845,1.3341664,1.6583124,2.281447,REST
7.2958894,2.8974128,2.1886067,1.7478559,1.5099669,1.3546218,1.6507574,6.8051453,1.5827192,1.7958285,1.7378147,1.6324828,1.372953,1.4177446,1.7088008,2.2748628,REST
7.1442285,2.8142495,2.1954498,1.6896745,1.5165751,1.352775,1.6232682,6.971729,1.6340135,1.7790446,1.7846568,1.5953057,1.3490738,1.4474115,1.6552945,2.230471,REST
6.8220234,2.719375,2.197726,1.6763054,1.4815532,1.3892444,1.6062378,6.806247,1.7306068,1.8013883,1.7846568,1.5652477,1.3341664,1.4696939,1.6401219,2.1851773,REST
6.09672,2.9841247,2.3632605,1.9157244,1.4456832,1.3820275,1.5827192,6.2473993,1.9912307,1.8371173,2.228228,1.8138357,1.421267,1.3928388,4.3502874,2.2371857,REST
5.2877216,2.879236,2.6095977,2.2327113,1.5182227,1.3910427,1.4282857,5.149272,2.1354156,1.8788294,2.291288,1.8493242,1.356466,1.3982131,4.349138,2.280351,REST
4.312192,2.74135,2.4545875,2.209072,1.4798648,1.3601471,1.3304135,3.491418,2.1295538,1.8248287,2.2572107,1.9091883,1.3638182,1.3982131,4.3370495,2.1908903,REST
3.3563373,2.5169425,2.3,2.116601,1.4370108,1.3209845,1.2708265,2.3759208,2.0892582,1.7606816,2.1817424,1.8894444,1.3820275,1.3784049,4.302325,2.0952327,REST
2.5592968,1.8220867,1.9710404,1.8234583,1.3946326,1.2727922,1.2589679,1.56205,1.8973665,1.6852299,1.6446884,1.5874507,1.3152946,1.3674794,1.4628739,2.0892582,REST
2.5612497,1.8207141,1.5763882,1.3000001,1.2509996,1.2186058,1.2922847,1.5984367,1.7564168,1.6370705,1.5049918,1.4866068,1.3674794,1.3453624,1.3674794,1.9723083,REST
2.5739076,1.9091883,1.6552945,1.2922847,1.2308533,1.1979148,1.2509996,1.6598192,1.7406895,1.5921683,1.43527,1.4177446,1.3583078,1.3209845,1.356466,1.9222382,REST
2.3685439,1.8986838,1.5700318,1.3546218,1.2884098,1.174734,1.2747549,1.6658331,1.7435596,1.5427248,1.4781746,1.4370108,1.339776,1.3304135,1.4089003,1.882817,REST
2.411431,1.8560711,1.5763882,1.3509257,1.3019217,1.2267845,1.3076696,1.6748134,1.767767,1.5033296,1.4696939,1.4370108,1.36565,1.3601471,1.4404861,1.7349352,REST
2.3194828,1.8907671,1.5684388,1.3892444,1.3453624,1.2124356,1.3114877,1.6748134,1.8,1.4679918,1.4849242,1.4422204,1.3583078,1.3928388,1.4611639,1.6613247,REST
2.2748628,1.8220867,1.5116217,1.4439529,1.3472193,1.2349089,1.4089003,1.6552945,1.805547,1.4645818,1.5362291,1.4247807,1.396424,1.421267,1.454304,1.7334936,REST
2.330236,1.8220867,1.5905974,1.4456832,1.2328827,1.2589679,1.3802173,1.6155494,1.7972201,1.496663,1.5264337,1.4017845,1.4422204,1.4577379,1.4491377,1.7691807,REST
2.396873,1.8774984,1.6324828,1.4577379,1.264911,1.2328827,1.339776,1.5684388,1.7748239,1.5,1.5811388,1.4035668,1.4142135,1.4335271,1.4577379,1.8316659,REST
2.5524497,1.7958285,1.6232682,1.4525839,1.2429802,1.2786711,1.3509257,1.5459626,1.6852299,1.5297059,1.5795568,1.4317821,1.4560219,1.3784049,1.4832398,1.9078784,REST
2.6832814,1.8466185,1.6431677,1.4265343,1.266886,1.3114877,1.264911,1.524795,1.7363756,1.5198684,1.5149257,1.419507,1.3747727,1.3638182,1.4662879,1.8601075,REST
2.738613,1.9065676,1.6522712,1.4849242,1.3546218,1.3133925,1.2806249,1.5508063,1.7649362,1.4747881,1.5508063,1.430035,1.3114877,1.3509257,1.4832398,1.8761663,REST
2.748636,1.9,1.5827192,1.430035,1.339776,1.2903488,1.3000001,1.5636495,1.7131841,1.4781746,1.5329709,1.4577379,1.3341664,1.3509257,1.4815532,1.8069311,REST
2.6776855,1.8881208,1.566844,1.430035,1.3583078,1.3209845,1.2903488,1.6,1.7521415,1.4611639,1.5795568,1.4916433,1.2629331,1.3509257,1.4265343,1.8,REST
